cgpa,internships,projects,workshops_certifications,aptitude_test_score,soft_skills_rating,extra_curricular_activities,placement_training,ssc_marks,hsc_marks,n_job_applications,personality_type,placement_status,student_id
6.7,1,2,1,80,4.5,No,Yes,59,62,30,2,0,4548
8.4,2,3,2,90,4.8,Yes,Yes,69,63,25,3,1,2539
8.6,1,1,2,73,3.8,Yes,No,64,64,22,2,0,5208
7.6,1,2,1,66,4.4,No,Yes,56,61,30,2,0,9707
7.7,1,1,1,73,4.2,Yes,Yes,70,79,20,2,0,9192
8.4,2,2,2,78,4.1,No,Yes,83,80,26,3,1,3055
7.5,1,2,0,86,4.8,Yes,Yes,55,71,22,2,0,3676
8.1,1,3,2,87,4.5,Yes,Yes,81,88,28,4,1,7777
7.7,1,3,2,90,4.8,Yes,Yes,77,81,22,4,1,7219
8.5,2,3,2,89,4.8,Yes,Yes,78,82,7,3,1,6723
6.5,0,1,1,74,4.1,No,No,55,64,25,1,0,3301
8.5,0,3,2,90,4.7,Yes,Yes,70,86,13,4,1,3311
8.3,2,3,0,83,4.8,Yes,Yes,84,79,4,3,1,7222
6.5,1,1,0,73,4.1,No,Yes,55,66,26,2,0,8520
7.4,1,1,0,85,4.7,Yes,Yes,70,72,19,2,0,5955
8.0,1,2,0,87,4.4,Yes,Yes,87,82,9,4,1,833
8.5,2,3,2,90,4.8,Yes,Yes,77,88,29,3,1,3463
7.6,1,2,2,76,4.5,Yes,Yes,80,85,27,4,1,7644
6.5,0,2,1,72,4.5,No,No,57,69,24,1,0,55
7.0,0,1,1,67,4.1,No,Yes,69,81,22,1,0,3452
8.2,2,3,2,90,4.8,Yes,Yes,89,82,26,3,1,6306
8.0,2,3,2,90,4.8,Yes,Yes,79,78,23,2,1,1482
8.3,1,3,2,90,4.5,No,Yes,77,81,30,2,0,4874
8.4,0,1,2,74,4.2,Yes,Yes,55,68,25,1,0,8039
7.6,1,1,1,70,4.4,Yes,Yes,78,63,12,2,0,3336
8.5,2,3,2,88,4.8,Yes,Yes,75,85,19,3,1,6017
8.6,2,3,2,90,4.8,Yes,Yes,73,88,26,3,1,4927
8.6,2,3,2,88,4.8,Yes,Yes,76,85,11,3,1,9139
8.2,1,2,2,84,4.5,Yes,Yes,68,63,29,4,1,5798
6.52,0,1,0,79,3.3,No,No,66,65,29,1,0,10030
7.0,0,1,0,75,3.8,Yes,No,59,72,20,1,0,5084
8.2,2,3,0,83,4.3,Yes,Yes,84,87,14,3,1,6646
8.1,0,1,0,83,4.3,Yes,Yes,68,71,3,4,1,5491
8.0,2,3,2,90,4.8,Yes,Yes,87,88,25,2,1,769
7.7,1,2,1,69,4.5,No,Yes,55,61,24,2,0,2066
7.75,0,3,1,75,4.87,Yes,Yes,78,79,20,1,0,10139
8.5,2,3,2,90,4.8,Yes,Yes,83,88,7,3,1,7312
7.2,0,2,0,82,4.8,No,Yes,55,66,5,1,0,8478
8.4,0,2,2,80,4.1,Yes,Yes,75,63,23,4,1,4525
8.4,0,3,0,86,4.6,Yes,Yes,90,83,29,4,1,2718
7.3,1,1,0,74,4.5,No,No,67,65,16,2,0,2080
7.6,1,1,1,75,3.6,No,Yes,59,62,13,2,0,8915
6.7,1,2,1,78,4.4,No,No,60,88,19,2,0,952
8.4,2,3,2,90,4.8,Yes,Yes,79,84,24,3,1,8059
7.6,1,2,2,76,4.5,Yes,Yes,76,81,30,2,0,2483
8.1,2,3,2,82,4.5,Yes,Yes,79,87,29,2,0,1760
7.9,1,2,1,77,4.4,Yes,No,83,64,15,2,0,4423
8.2,1,1,1,64,3.7,No,No,59,66,15,2,0,6705
8.4,2,3,2,90,4.8,Yes,Yes,86,84,16,3,1,5183
6.5,1,1,1,66,3.7,No,Yes,56,57,5,2,0,8534
8.0,1,1,0,68,4.0,Yes,Yes,65,71,21,2,0,3702
6.5,1,2,0,88,4.4,No,Yes,60,72,10,4,1,4244
8.3,1,2,1,73,3.9,No,Yes,61,79,5,2,0,689
7.7,1,3,0,90,4.3,Yes,Yes,80,78,28,4,1,3433
7.7,1,3,1,78,3.9,Yes,No,66,83,23,2,0,4945
7.4,1,1,1,63,4.2,No,Yes,55,68,29,2,0,967
6.5,0,2,2,78,4.2,No,Yes,59,77,3,1,0,9677
8.6,1,2,2,76,4.4,Yes,No,79,84,5,2,0,2714
8.9,2,2,0,90,4.8,Yes,Yes,72,87,4,3,1,4758
6.6,1,1,0,76,4.8,Yes,Yes,77,71,4,2,0,9739
7.0,1,1,0,86,4.0,No,Yes,55,83,10,4,1,6321
8.4,1,2,1,85,4.8,Yes,No,79,80,4,2,0,5976
7.6,1,3,0,70,4.8,No,Yes,59,73,5,2,0,3573
6.6,1,1,0,71,4.5,Yes,Yes,64,70,26,4,1,5300
6.6,1,1,1,85,4.0,No,Yes,57,62,8,4,1,1991
7.2,1,2,1,69,3.1,No,Yes,67,65,3,2,0,1206
8.0,2,3,0,90,4.8,Yes,Yes,89,80,16,2,1,4972
7.3,1,3,2,75,4.2,Yes,Yes,72,84,10,2,0,9921
8.2,1,2,3,83,4.4,Yes,Yes,76,84,26,4,1,6784
7.8,0,2,2,85,4.7,Yes,Yes,85,87,5,4,1,3601
7.7,2,3,2,90,4.8,Yes,Yes,86,88,5,2,1,6491
7.0,2,1,1,88,4.8,Yes,Yes,75,81,4,2,1,8610
8.97,1,3,2,81,4.67,Yes,No,90,90,16,4,1,10179
8.8,1,3,2,90,4.8,Yes,Yes,75,82,22,4,1,8071
6.5,1,2,1,72,4.5,No,No,60,69,30,2,0,8578
6.5,2,3,2,80,4.2,No,Yes,75,72,18,2,0,7974
6.6,1,1,1,69,4.3,No,No,58,61,17,2,0,1626
8.1,2,3,2,84,4.6,Yes,Yes,78,84,15,3,1,537
8.3,1,0,0,85,4.3,Yes,Yes,87,83,9,4,1,8767
6.6,1,1,0,76,4.2,Yes,No,55,65,27,2,0,7971
8.4,2,3,2,88,4.6,Yes,Yes,84,76,28,3,1,4213
8.7,1,2,1,74,4.2,Yes,Yes,55,80,9,4,1,6457
8.7,2,3,3,90,4.6,Yes,Yes,77,87,22,3,1,3508
7.3,0,2,1,70,3.7,Yes,Yes,55,74,19,4,1,8394
8.4,1,1,0,80,4.6,No,Yes,71,72,3,4,1,7113
8.5,2,1,2,83,4.3,Yes,Yes,65,84,17,2,0,2709
8.0,1,3,0,80,4.7,No,Yes,68,83,29,4,1,5032
6.5,0,3,0,77,4.0,Yes,No,62,71,7,1,0,6515
8.4,0,1,0,76,4.2,Yes,Yes,55,85,7,4,1,4663
8.5,0,1,0,86,4.7,Yes,Yes,72,83,28,4,1,4022
7.3,1,2,2,84,4.4,Yes,Yes,76,81,14,4,1,1855
8.3,1,3,0,90,4.8,Yes,Yes,83,82,25,4,1,9615
8.3,2,3,2,90,4.8,Yes,Yes,74,88,17,3,1,2873
7.8,1,1,0,74,3.8,No,No,61,68,18,2,0,3031
8.2,2,3,2,90,4.6,Yes,Yes,76,87,27,3,1,1646
8.1,1,3,2,90,4.6,Yes,Yes,72,88,8,4,1,3418
8.7,2,3,2,89,4.8,Yes,Yes,77,83,10,3,1,3477
8.9,0,3,0,83,4.8,Yes,Yes,80,85,14,4,1,9746
7.6,1,1,0,60,4.2,No,No,62,67,9,2,0,1793
8.3,1,3,1,84,4.6,Yes,Yes,65,63,6,4,1,3798
8.5,2,3,2,88,4.8,Yes,Yes,82,87,30,3,1,3369
8.4,2,3,2,90,4.8,Yes,Yes,73,88,27,3,1,7197
7.7,0,2,0,71,4.8,Yes,Yes,59,69,21,1,0,9836
7.8,1,2,0,80,4.7,Yes,Yes,55,66,21,2,0,5110
7.6,2,2,1,72,3.9,Yes,No,79,80,8,2,0,6025
8.2,1,2,2,80,4.4,Yes,Yes,72,83,29,4,1,8796
7.9,1,2,2,78,3.9,Yes,Yes,75,70,25,2,0,9482
7.5,1,1,1,68,4.7,No,No,58,64,12,2,0,127
7.7,1,1,0,64,4.4,No,No,62,63,8,2,0,5960
7.9,1,3,2,90,4.8,Yes,Yes,90,82,27,4,1,3877
8.9,1,3,1,74,4.5,Yes,Yes,62,81,18,4,1,4452
8.1,0,2,0,82,4.2,Yes,No,68,75,12,4,1,7148
7.6,1,2,0,71,4.5,No,Yes,55,64,19,4,1,3532
7.1,0,2,0,80,3.8,No,Yes,57,70,15,1,0,828
7.4,1,1,0,60,4.2,No,Yes,55,65,22,2,0,7791
8.3,1,1,2,88,4.1,Yes,No,70,80,12,4,1,985
8.2,1,3,2,90,4.4,Yes,Yes,71,81,10,4,1,7784
7.8,1,3,1,75,4.4,Yes,Yes,59,72,10,2,0,2444
8.6,2,3,2,90,4.8,No,Yes,71,85,26,3,1,8555
7.1,1,1,1,63,3.6,No,Yes,58,68,16,2,0,346
6.6,0,1,1,72,4.1,No,Yes,64,70,14,1,0,815
8.4,2,3,2,90,4.6,Yes,Yes,83,84,4,3,1,6167
8.6,1,3,0,82,4.3,Yes,Yes,71,82,4,4,1,5780
8.3,1,3,2,90,4.8,Yes,Yes,87,88,29,4,1,2117
6.5,1,2,0,77,4.6,No,Yes,64,70,10,2,0,794
8.6,1,3,2,90,4.8,Yes,Yes,73,83,18,4,1,6899
8.1,1,1,1,78,4.3,No,Yes,58,63,10,2,0,2675
7.7,2,2,2,85,4.8,Yes,Yes,74,83,18,2,0,95
7.1,2,3,0,79,4.8,Yes,Yes,70,88,30,2,1,4226
8.3,1,2,0,89,4.5,Yes,Yes,75,72,13,2,0,3757
8.3,2,1,0,80,4.7,Yes,Yes,84,86,30,3,1,2892
7.8,0,2,0,74,4.2,No,Yes,55,68,25,1,0,2372
7.4,2,3,2,83,4.2,No,Yes,79,71,24,2,0,9576
8.4,1,1,0,84,4.7,Yes,No,62,63,28,2,0,3229
6.6,1,3,1,82,4.6,No,Yes,59,87,17,2,0,7864
8.3,1,2,0,81,3.6,Yes,Yes,81,84,29,2,0,6360
8.3,2,3,0,87,4.8,Yes,Yes,59,84,15,3,1,9383
7.4,0,2,1,75,4.1,No,Yes,78,65,3,4,1,7327
6.8,1,2,0,82,4.4,Yes,Yes,59,69,6,4,1,6029
6.7,0,2,0,83,4.0,No,Yes,55,66,6,1,0,1866
7.6,1,1,0,65,4.1,Yes,No,55,65,6,2,0,4613
7.0,2,1,0,75,3.8,Yes,Yes,69,67,8,2,1,2646
7.5,1,2,0,79,3.8,No,No,64,70,16,2,0,2244
8.0,2,3,0,84,4.6,Yes,Yes,76,83,26,2,1,5374
7.5,1,2,1,90,3.4,No,Yes,59,72,24,2,0,2337
8.3,1,1,1,64,4.1,No,No,55,71,7,2,0,951
8.5,1,1,0,75,4.5,Yes,Yes,84,68,17,2,0,1121
8.3,0,3,1,76,4.5,Yes,No,81,67,4,1,0,2205
7.8,1,3,0,78,4.4,No,Yes,77,70,18,4,1,420
8.2,1,1,0,76,4.7,Yes,Yes,75,84,20,2,0,923
6.6,1,3,2,90,4.6,Yes,Yes,73,65,12,2,0,8670
7.9,1,3,0,84,4.7,Yes,Yes,70,85,22,4,1,5409
8.0,2,3,2,79,4.8,No,No,74,79,28,2,1,5789
6.5,1,3,2,77,4.2,Yes,Yes,78,81,30,2,0,5743
8.1,1,1,0,70,4.3,Yes,Yes,76,69,5,2,0,7668
7.5,1,3,0,83,4.1,Yes,Yes,78,81,24,4,1,5568
8.2,0,3,0,77,4.0,Yes,No,69,85,4,1,0,8136
7.5,1,1,1,77,4.5,Yes,Yes,72,86,4,4,1,1203
7.7,1,3,3,84,4.7,Yes,Yes,78,73,5,2,0,5766
8.3,1,3,2,90,4.7,Yes,Yes,80,85,5,4,1,8390
7.6,0,1,2,83,4.8,Yes,Yes,78,81,9,4,1,1971
7.6,1,2,1,74,4.1,No,Yes,55,65,20,4,1,4019
7.3,1,2,1,83,3.9,Yes,Yes,74,66,26,4,1,3688
8.1,2,3,0,87,4.4,Yes,Yes,86,88,18,3,1,1998
6.5,0,1,1,68,4.1,No,No,55,65,26,1,0,4034
7.3,0,2,0,69,3.8,No,Yes,55,63,21,1,0,1249
7.3,0,1,0,67,3.6,No,No,55,58,7,1,0,2193
6.8,1,1,0,73,4.3,No,No,63,68,14,2,0,2713
7.4,1,1,1,86,4.2,No,Yes,56,68,26,2,0,9185
7.8,1,2,1,78,4.8,No,Yes,55,69,12,2,0,2191
8.1,1,3,2,90,4.3,Yes,Yes,73,86,27,4,1,4671
7.6,2,1,0,78,3.9,No,No,83,69,21,2,1,5143
7.7,1,1,2,64,4.4,Yes,Yes,61,64,14,2,0,5985
8.3,2,3,2,90,4.8,Yes,Yes,75,85,24,3,1,6566
6.6,2,3,1,85,4.1,No,No,74,69,14,2,0,7805
8.2,2,3,2,86,4.5,No,No,77,80,23,2,0,6944
6.5,1,2,1,72,4.6,Yes,Yes,82,71,23,2,0,2137
8.6,0,3,2,73,4.2,Yes,No,73,85,29,4,1,1066
6.8,1,1,1,75,3.8,No,Yes,60,67,15,2,0,601
8.1,2,3,2,90,4.8,Yes,Yes,89,83,23,3,1,4228
6.5,1,2,0,60,4.3,No,No,55,70,3,2,0,7578
6.9,1,1,0,83,3.5,No,Yes,61,71,11,2,0,78
8.0,2,3,2,87,4.8,Yes,Yes,75,81,9,2,1,7547
8.0,2,3,2,89,4.8,Yes,Yes,83,83,28,2,1,2899
8.0,2,3,1,78,4.5,Yes,Yes,79,80,20,2,1,4821
8.2,2,3,0,80,4.3,Yes,Yes,74,66,15,2,0,9490
7.9,2,3,2,90,4.7,Yes,Yes,88,83,4,2,1,6414
7.5,1,2,0,64,3.8,No,No,55,67,28,2,0,9065
8.6,2,1,2,90,4.8,Yes,Yes,81,80,27,3,1,8008
8.2,1,3,0,87,3.7,Yes,Yes,74,88,4,4,1,5469
7.4,1,1,1,81,4.2,No,No,82,61,20,2,0,5952
8.0,1,2,1,82,4.4,No,Yes,81,65,12,4,1,3392
7.4,1,2,0,80,4.6,No,Yes,76,71,18,4,1,5416
8.3,2,3,2,90,4.8,Yes,Yes,68,88,17,3,1,2561
7.7,2,3,2,87,4.8,Yes,Yes,80,82,21,2,1,8163
6.5,0,1,0,76,4.6,Yes,Yes,79,67,8,1,0,2636
8.2,2,2,0,88,4.1,Yes,Yes,63,77,21,2,0,5257
8.4,0,3,0,84,4.2,Yes,Yes,75,82,29,4,1,3531
8.0,1,3,2,90,4.8,Yes,Yes,79,84,28,4,1,8568
6.7,1,2,0,75,4.8,Yes,Yes,55,67,24,4,1,1909
8.2,2,3,1,69,4.0,Yes,Yes,77,82,9,2,0,236
7.9,2,3,2,90,4.8,Yes,Yes,75,87,3,2,1,1605
8.3,1,3,2,82,4.8,Yes,Yes,77,88,8,4,1,7985
8.3,2,3,0,72,3.6,No,Yes,72,85,10,2,0,9311
7.9,2,3,2,86,4.8,Yes,Yes,71,84,29,2,0,3491
7.7,0,1,0,65,4.3,No,Yes,55,64,20,1,0,1995
7.3,1,1,0,84,4.5,No,Yes,55,75,4,2,0,2825
7.9,1,3,0,82,4.4,Yes,Yes,76,83,18,4,1,9473
8.4,1,3,2,90,4.1,Yes,Yes,77,82,18,4,1,1343
7.5,1,2,2,68,4.0,Yes,Yes,69,68,26,4,1,8513
7.7,1,1,0,80,4.5,No,No,55,74,28,2,0,1620
7.9,0,3,0,90,4.4,Yes,No,75,86,21,4,1,5288
7.1,1,1,0,79,3.8,No,No,55,61,23,2,0,2061
8.94,2,3,2,83,5.21,Yes,Yes,83,87,3,3,1,10155
8.3,2,3,2,82,4.8,Yes,Yes,79,81,9,3,1,2220
8.1,0,3,2,79,4.3,Yes,Yes,72,83,29,4,1,6039
8.7,2,1,0,66,4.8,Yes,No,70,59,28,2,0,261
6.6,1,1,0,75,4.4,No,No,62,82,14,2,0,9553
7.6,2,1,1,74,3.8,Yes,Yes,61,83,30,2,0,9094
7.5,1,3,2,83,4.3,Yes,Yes,75,81,17,2,0,3745
7.3,1,1,0,70,3.7,Yes,Yes,61,67,24,2,0,2027
6.8,1,2,0,88,4.8,Yes,Yes,80,64,18,4,1,6989
7.4,0,1,2,81,3.8,Yes,Yes,72,87,24,1,0,4235
7.5,2,3,2,79,4.4,Yes,Yes,70,80,19,2,1,1918
8.1,2,3,2,74,4.2,Yes,Yes,61,82,27,3,1,1829
6.5,1,1,1,68,3.9,No,Yes,55,73,29,2,0,6234
8.7,1,1,1,80,4.1,Yes,Yes,69,79,30,4,1,9520
7.4,0,1,2,79,3.5,No,Yes,55,66,30,1,0,6284
6.5,0,2,1,84,4.8,No,Yes,74,84,14,4,1,4209
8.3,1,3,2,78,3.9,Yes,Yes,60,61,3,4,1,225
7.5,0,1,0,74,4.5,Yes,Yes,71,80,16,1,0,8916
7.9,0,2,0,75,4.3,No,No,79,63,11,1,0,9334
7.7,0,1,1,90,4.4,No,Yes,80,64,30,1,0,6470
8.0,2,3,2,90,4.8,Yes,Yes,86,88,13,2,1,9603
6.5,1,1,1,75,3.9,No,No,58,66,20,2,0,847
7.4,1,2,1,83,4.2,Yes,Yes,59,74,7,4,1,4290
6.5,1,1,1,83,4.4,No,No,55,74,16,2,0,5561
8.5,2,1,1,80,3.6,Yes,No,83,68,6,2,0,2552
6.5,1,2,0,65,4.4,No,Yes,61,68,20,2,0,118
6.5,1,1,0,69,3.5,No,Yes,55,72,5,2,0,8838
6.6,1,3,2,87,4.8,Yes,Yes,88,83,7,4,1,5967
7.6,1,1,1,70,4.4,No,No,58,63,28,2,0,8196
6.5,1,1,0,87,4.8,No,No,63,66,22,4,1,8660
6.5,1,1,1,81,4.8,No,Yes,58,77,13,2,0,7490
7.0,0,2,2,71,4.2,Yes,No,55,66,23,1,0,6
7.5,0,1,1,78,3.5,No,Yes,55,78,20,1,0,5343
6.7,1,2,1,79,3.9,No,Yes,82,83,17,2,0,9112
8.3,2,3,2,82,4.7,Yes,Yes,79,82,30,3,1,4325
6.5,1,1,0,80,3.8,No,No,61,65,12,4,1,1064
7.9,2,2,1,88,4.5,Yes,Yes,83,73,6,2,1,2591
7.9,0,1,0,80,4.8,No,Yes,83,69,7,1,0,8435
8.7,0,3,2,85,4.5,Yes,No,71,83,26,1,0,9353
7.9,0,1,1,77,4.2,No,No,55,63,12,1,0,3736
7.5,1,3,0,86,4.5,Yes,Yes,90,67,21,4,1,3518
7.6,0,1,1,64,4.1,No,No,55,58,5,1,0,6987
8.7,2,3,2,90,4.8,Yes,Yes,75,87,25,3,1,6768
8.7,0,2,1,80,4.8,Yes,Yes,82,79,25,4,1,5623
8.2,0,2,0,89,4.1,No,Yes,55,82,17,1,0,1606
7.6,1,3,2,90,4.4,Yes,No,73,81,15,4,1,1734
8.3,0,1,0,81,4.4,Yes,No,76,80,21,1,0,9529
7.5,0,2,1,70,4.4,No,Yes,55,69,15,1,0,3813
8.1,1,3,0,88,3.8,Yes,Yes,68,77,19,2,0,9819
7.5,1,1,1,70,3.8,No,Yes,63,73,21,2,0,1762
8.2,1,3,0,89,4.8,Yes,Yes,80,88,8,2,0,5402
8.1,2,3,2,82,4.7,Yes,Yes,83,86,19,3,1,2740
7.9,2,1,2,75,3.9,Yes,No,77,80,11,2,0,2473
7.6,1,2,0,80,4.0,No,Yes,78,73,15,2,0,6739
6.6,1,1,1,69,4.5,No,Yes,61,68,14,2,0,6892
8.1,1,2,1,88,4.8,No,Yes,77,88,4,4,1,7944
8.4,2,3,2,87,4.8,Yes,Yes,79,86,17,3,1,4207
8.7,1,3,2,90,4.8,Yes,Yes,77,79,6,4,1,6372
6.5,1,3,1,70,4.2,No,Yes,58,68,9,2,0,9362
7.7,0,1,1,69,4.8,Yes,Yes,78,65,30,1,0,233
8.1,0,3,0,76,3.9,Yes,Yes,66,83,19,1,0,8259
7.3,1,2,1,88,4.8,No,No,55,74,6,2,0,7562
6.9,1,1,1,70,4.5,No,No,65,72,29,2,0,6169
7.8,1,1,0,82,4.6,Yes,Yes,55,77,20,4,1,3597
8.1,2,3,2,84,4.1,Yes,Yes,87,85,24,3,1,6289
8.3,2,3,2,90,4.5,Yes,Yes,82,85,10,3,1,4633
7.7,1,2,0,73,4.0,No,Yes,65,75,4,4,1,126
6.9,1,2,0,70,4.8,Yes,Yes,78,88,9,2,0,7642
7.0,1,3,0,74,4.6,Yes,Yes,77,67,9,2,0,6230
6.8,2,2,2,78,4.3,Yes,Yes,78,86,29,2,1,1297
8.1,0,3,2,83,4.6,Yes,No,68,83,26,4,1,1977
7.5,2,2,1,71,3.8,No,Yes,60,69,9,2,0,9673
7.6,2,2,2,89,4.6,Yes,Yes,68,79,4,2,1,9627
7.5,1,1,1,75,4.0,No,No,55,74,3,2,0,5751
7.6,1,2,1,87,4.3,No,No,60,80,19,2,0,8153
7.7,1,1,0,81,4.3,No,No,60,70,25,4,1,3087
7.4,1,2,0,80,4.1,No,Yes,64,86,26,2,0,9464
7.5,1,1,2,80,4.5,No,No,64,70,26,2,0,6883
8.5,1,3,2,83,4.4,Yes,Yes,84,83,22,4,1,9930
6.5,1,2,0,71,4.0,Yes,Yes,75,74,7,2,0,7674
8.4,2,3,2,87,4.5,Yes,Yes,77,86,15,3,1,3346
8.4,1,3,2,78,4.5,Yes,Yes,78,73,7,4,1,8173
8.2,2,3,2,90,4.8,Yes,Yes,87,83,4,3,1,9611
7.7,1,1,1,89,4.4,No,No,55,63,14,2,0,5871
7.7,1,1,0,74,4.5,No,No,84,67,4,2,0,6507
7.5,0,1,1,72,3.5,No,Yes,55,65,26,1,0,2798
7.4,2,1,0,77,4.3,No,No,66,74,7,2,1,919
8.5,0,3,2,90,4.3,Yes,Yes,80,85,16,4,1,1647
7.8,0,2,0,79,4.5,Yes,No,80,81,16,1,0,5123
8.0,1,1,0,69,3.6,No,No,55,62,18,2,0,5127
7.3,1,2,1,86,3.4,No,Yes,63,74,23,2,0,4622
7.6,1,3,2,78,4.4,Yes,Yes,72,81,24,4,1,6810
7.5,0,3,2,90,4.8,Yes,Yes,82,81,8,4,1,365
7.7,1,3,0,86,4.8,Yes,Yes,79,84,4,4,1,2126
7.5,0,1,1,72,4.6,Yes,Yes,55,64,29,1,0,8151
7.3,0,1,0,72,4.3,No,No,55,68,19,1,0,8718
8.8,2,3,2,90,4.8,Yes,Yes,86,88,17,3,1,56
7.4,1,2,0,68,4.3,No,Yes,56,67,24,2,0,639
7.4,1,1,1,64,4.0,No,No,55,62,17,2,0,303
7.5,0,1,0,79,3.6,No,Yes,77,72,30,1,0,5812
8.6,2,2,2,90,4.8,Yes,Yes,72,88,18,3,1,1277
7.7,0,1,0,67,3.8,No,Yes,57,66,20,1,0,4433
6.6,1,3,0,83,4.8,Yes,Yes,76,84,19,4,1,3645
7.4,1,2,0,89,4.2,Yes,Yes,74,83,24,2,0,4144
7.6,0,1,0,88,4.3,No,Yes,56,62,29,1,0,2879
8.4,1,2,1,76,4.0,Yes,Yes,55,84,25,4,1,6494
8.6,1,1,3,71,3.9,Yes,No,62,66,19,4,1,5241
8.3,2,1,2,82,4.2,Yes,Yes,80,81,12,3,1,9597
6.6,0,1,1,72,3.9,No,No,64,62,27,1,0,6938
8.3,2,3,2,90,4.7,Yes,Yes,63,87,29,3,1,7241
7.5,1,2,1,76,4.2,No,Yes,55,71,8,2,0,2594
6.9,0,3,2,82,4.8,Yes,Yes,85,79,7,4,1,2394
8.0,0,3,3,90,4.3,Yes,Yes,75,87,9,4,1,524
7.5,1,1,0,79,4.3,No,No,58,70,3,2,0,6377
7.9,2,1,0,73,4.4,Yes,No,66,57,16,2,1,6982
8.6,2,3,1,88,4.8,Yes,Yes,71,83,4,3,1,6678
8.5,2,3,2,88,4.3,No,No,73,86,29,2,0,3901
7.5,0,2,0,74,4.0,No,Yes,68,65,30,1,0,9829
6.5,1,1,0,72,4.5,No,No,55,66,25,2,0,5586
8.6,2,3,0,90,4.7,Yes,Yes,79,79,3,3,1,9548
6.7,0,1,1,77,3.7,No,No,63,67,15,1,0,7957
6.5,1,1,0,79,3.7,No,No,63,62,9,2,0,7571
7.6,0,1,0,79,4.0,No,No,55,63,5,1,0,6778
7.3,1,1,0,71,4.6,Yes,Yes,75,67,21,2,0,672
8.3,0,3,1,88,4.1,Yes,Yes,55,80,17,1,0,4189
8.7,2,3,2,87,4.8,Yes,Yes,55,84,17,3,1,667
7.4,1,3,1,89,3.6,Yes,Yes,68,83,4,2,0,3267
8.1,2,3,2,90,4.8,Yes,Yes,84,86,10,3,1,1888
6.5,1,1,0,77,4.3,No,No,55,66,22,2,0,8473
6.5,0,1,1,80,3.2,No,No,71,60,18,1,0,9092
7.6,1,1,1,71,3.8,No,No,62,71,16,2,0,7688
7.6,1,1,0,73,4.2,No,Yes,55,69,11,2,0,6032
7.6,1,1,0,71,4.0,No,No,56,58,28,2,0,6091
8.5,2,3,2,83,4.8,Yes,Yes,76,83,19,3,1,6239
8.3,1,3,2,89,4.8,Yes,Yes,81,85,22,4,1,7351
6.5,1,1,1,78,4.3,No,Yes,77,69,3,2,0,7831
7.5,1,1,0,79,3.7,No,No,55,58,10,2,0,761
6.6,0,1,1,60,3.9,No,No,64,63,22,1,0,6255
7.7,1,3,1,84,4.7,Yes,No,59,65,27,2,0,1907
6.7,1,1,0,71,3.9,No,No,65,62,7,2,0,3819
6.5,0,2,0,69,4.5,No,No,64,69,6,1,0,6270
7.7,1,3,1,79,4.4,Yes,Yes,70,84,28,4,1,4301
8.5,2,3,2,84,4.6,Yes,Yes,85,82,23,3,1,5570
7.4,0,2,1,71,4.7,No,Yes,69,81,5,1,0,7942
7.5,1,2,0,80,3.5,No,No,66,65,25,2,0,4165
7.6,0,3,0,88,4.6,Yes,No,82,81,12,4,1,5972
8.3,0,1,2,75,4.2,No,Yes,73,69,14,1,0,3580
7.2,1,3,2,80,4.6,No,No,79,84,5,4,1,2833
8.4,0,3,2,81,4.8,Yes,No,77,84,19,4,1,5450
7.4,1,1,0,70,3.7,No,Yes,61,72,4,2,0,3473
7.6,0,1,0,72,4.0,No,Yes,55,73,7,1,0,6328
8.1,2,2,2,90,4.5,Yes,Yes,73,82,5,3,1,138
7.9,1,3,2,83,4.7,Yes,Yes,90,86,26,4,1,7044
8.6,1,2,3,76,4.7,Yes,Yes,81,80,20,2,0,4893
7.5,1,2,0,87,4.5,No,No,57,72,9,2,0,2181
7.7,1,1,2,79,3.9,No,Yes,56,66,7,2,0,7731
7.4,0,2,0,74,4.1,No,Yes,64,63,24,4,1,3178
7.4,1,1,1,80,3.6,Yes,Yes,78,74,16,2,0,4855
7.4,1,1,0,63,3.8,No,Yes,62,70,16,2,0,4638
7.6,1,1,1,75,3.6,No,Yes,65,66,19,2,0,5116
7.5,1,1,0,61,3.9,No,No,55,74,16,2,0,7649
7.4,0,1,1,63,3.5,No,No,56,68,4,1,0,4262
8.0,1,3,2,90,4.8,Yes,Yes,75,82,7,4,1,1332
7.3,1,2,1,76,4.7,No,Yes,67,73,15,2,0,7003
7.2,1,2,2,66,4.1,Yes,Yes,78,75,16,4,1,6942
7.4,0,1,0,76,4.0,No,No,60,70,21,1,0,8018
8.2,1,1,1,73,3.9,Yes,No,59,71,28,2,0,6242
8.5,2,2,2,81,5.05,Yes,Yes,68,83,22,3,1,10188
8.4,2,3,1,78,4.8,Yes,Yes,55,87,24,2,0,6882
8.9,2,3,2,90,4.7,Yes,Yes,81,87,7,3,1,4531
8.0,1,3,0,87,4.3,Yes,Yes,81,77,18,4,1,4674
8.6,2,3,2,90,4.8,Yes,Yes,84,85,22,2,0,6997
8.2,2,3,2,90,4.8,Yes,Yes,81,88,19,3,1,1253
7.4,1,1,1,68,3.9,Yes,Yes,62,63,20,2,0,3375
7.4,2,2,1,74,3.8,No,Yes,55,69,10,2,0,2815
6.8,1,1,0,74,4.2,No,Yes,58,73,24,2,0,4720
8.0,1,1,2,86,4.6,Yes,Yes,77,84,10,2,0,6545
